name,type,start_time,duration,"mosi","miso"
"SPI SI","result",2.13165708,0.000915625,0x00,0x00
"SPI SO","result",2.1331055,0.000915583333,0x00,0xFF
"SPI SI","result",2.1331055,0.000915583333,0xFF,0x00
"SPI SO","result",2.13452625,0.000915625,0x00,0x80
"SPI SI","result",2.13452625,0.000915625,0x00,0x00
"SPI SO","result",2.13597462,0.000915625,0x00,0xE0
"SPI SI","result",2.13597462,0.000915625,0xE0,0x00
"SPI SO","result",2.13739538,0.000915625,0x00,0x00
"SPI SI","result",2.13739538,0.000915625,0x00,0x00
"SPI SO","result",2.13884375,0.000915625,0x00,0x5F
"SPI SI","result",2.13884375,0.000915625,0x55,0x00
"SPI SO","result",2.1402645,0.000915666667,0x00,0x80
"SPI SI","result",2.1402645,0.000915666667,0x00,0x00
"SPI SO","result",2.14171288,0.000915625,0x00,0x00
"SPI SI","result",2.14171288,0.000915625,0x00,0x00
"SPI SO","result",2.14313367,0.000915625,0x00,0x00
"SPI SI","result",2.14313367,0.000915625,0x00,0x00
"SPI SO","result",2.144582,0.000915625,0x00,0x60
"SPI SI","result",2.144582,0.000915625,0x40,0x00
"SPI SO","result",2.14600283,0.000915583333,0x00,0x00
"SPI SI","result",2.14600283,0.000915583333,0x00,0x00
"SPI SO","result",2.14745117,0.000915583333,0x00,0xFF
"SPI SI","result",2.14745117,0.000915583333,0xFF,0x00
"SPI SO","result",2.14887196,0.000915625,0x00,0xFF
"SPI SI","result",2.14887196,0.000915625,0xFF,0x00
"SPI SO","result",2.15032025,0.000915625,0x00,0xF0
"SPI SI","result",2.15032025,0.000915625,0xF0,0x00
"SPI SO","result",2.15174108,0.000915625,0x00,0x00
"SPI SI","result",2.15174108,0.000915625,0x00,0x00
"SPI SO","result",2.15318942,0.000915625,0x00,0xFB
"SPI SI","result",2.15318942,0.000915625,0xF3,0x00
"SPI SO","result",2.15461021,0.000915625,0x00,0x86
"SPI SI","result",2.15461021,0.000915625,0x04,0x00
"SPI SO","result",2.15605854,0.000915625,0x00,0x43
"SPI SI","result",2.15605854,0.000915625,0x43,0x00
"SPI SO","result",2.15747937,0.000915625,0x00,0xBE
"SPI SI","result",2.15747937,0.000915625,0x34,0x00
"SPI SO","result",2.15892767,0.000915625,0x00,0x18
"SPI SI","result",2.15892767,0.000915625,0x10,0x00
"SPI SO","result",2.1603485,0.000915625,0x00,0x30
"SPI SI","result",2.1603485,0.000915625,0x20,0x00
"SPI SO","result",2.16179679,0.000915625,0x00,0x63
"SPI SI","result",2.16179679,0.000915625,0x43,0x00
"SPI SO","result",2.16321763,0.000915625,0x00,0xBE
"SPI SI","result",2.16321763,0.000915625,0x34,0x00
"SPI SO","result",2.16466592,0.000915625,0x00,0x08
"SPI SI","result",2.16466592,0.000915625,0x08,0x00
"SPI SO","result",2.16608679,0.000915625,0x00,0x38
"SPI SI","result",2.16608679,0.000915625,0x30,0x00
"SPI SO","result",2.16753504,0.000915625,0x00,0x1F
"SPI SI","result",2.16753504,0.000915625,0x1F,0x00
"SPI SO","result",2.16895592,0.000915625,0x00,0xB8
"SPI SI","result",2.16895592,0.000915625,0x30,0x00
"SPI SO","result",2.17040421,0.000915625,0x00,0xFF
"SPI SI","result",2.17040421,0.000915625,0xFF,0x00
"SPI SO","result",2.17182508,0.000915625,0x00,0xFF
"SPI SI","result",2.17182508,0.000915625,0xFF,0x00
"SPI SO","result",2.17327329,0.000915666667,0x00,0x83
"SPI SI","result",2.17327329,0.000915666667,0x03,0x00
"SPI SO","result",2.17469421,0.000915625,0x00,0x81
"SPI SI","result",2.17469421,0.000915625,0x01,0x00
"SPI SO","result",2.17614246,0.000915625,0x00,0xF1
"SPI SI","result",2.17614246,0.000915625,0xE1,0x00
"SPI SO","result",2.17756333,0.000915625,0x00,0x81
"SPI SI","result",2.17756333,0.000915625,0x01,0x00
"SPI SO","result",2.17901158,0.000915625,0x00,0xF1
"SPI SI","result",2.17901158,0.000915625,0xE1,0x00
"SPI SO","result",2.1804325,0.000915625,0x00,0x81
"SPI SI","result",2.1804325,0.000915625,0x01,0x00
"SPI SO","result",2.18188071,0.000915625,0x00,0x81
