name,type,start_time,duration,"mosi","miso"
"SPI","result",11.712923,0.000915666667,0x88,0xFD
"SPI","result",11.7140218,0.000915666667,0x33,0x00
"SPI","result",11.7151817,0.000915666667,0x01,0x00
"SPI","result",11.7163415,0.000915666667,0x00,0x00
"SPI","result",11.7175014,0.000915666667,0x00,0x00
"SPI","result",11.7186613,0.000915666667,0x00,0x00
"SPI","result",11.7198211,0.000915666667,0x01,0x00
"SPI","result",11.720981,0.000915708333,0x00,0x00
"SPI","result",11.7221408,0.000915666667,0x00,0x81
"SPI","result",11.7233007,0.000915666667,0x00,0x00
"SPI","result",11.7803173,0.000915625,0x88,0x00
"SPI","result",11.7814161,0.000915666667,0x33,0x00
"SPI","result",11.782576,0.000915666667,0x04,0x00
"SPI","result",11.7837358,0.000915666667,0x00,0x00
"SPI","result",11.7848957,0.000915625,0x80,0x00
"SPI","result",11.7860555,0.000915666667,0x02,0x00
"SPI","result",11.7872154,0.000915666667,0xFF,0x00
"SPI","result",11.7883753,0.000915666667,0xFF,0x00
"SPI","result",11.7895352,0.000915666667,0xFF,0x00
"SPI","result",11.790695,0.000915666667,0xFF,0x00
"SPI","result",11.7918549,0.000915666667,0xFF,0x00
"SPI","result",11.7930147,0.000915666667,0xFF,0x00
"SPI","result",11.7941746,0.000915666667,0xFF,0x00
"SPI","result",11.7953345,0.000915625,0xFF,0x00
"SPI","result",11.7964943,0.000915666667,0xFF,0x00
"SPI","result",11.7976542,0.000915666667,0xFF,0x00
"SPI","result",11.7988141,0.000915666667,0xFF,0x00
"SPI","result",11.799974,0.000915666667,0xFF,0x00
"SPI","result",11.8011338,0.000915666667,0xFF,0x00
"SPI","result",11.8022937,0.000915666667,0xFF,0x00
"SPI","result",11.8034535,0.000915666667,0xFF,0x00
"SPI","result",11.8046134,0.000915666667,0xFF,0x00
"SPI","result",11.8057733,0.000915625,0xFF,0x00
"SPI","result",11.8069331,0.000915666667,0xFF,0x00
"SPI","result",11.808093,0.000915666667,0xFF,0x00
"SPI","result",11.8092529,0.000915666667,0xFF,0x00
"SPI","result",11.8104127,0.000915666667,0xFF,0x00
"SPI","result",11.8115726,0.000915666667,0xFF,0x00
"SPI","result",11.8127325,0.000915666667,0xFF,0x00
"SPI","result",11.8138923,0.000915666667,0xFF,0x00
"SPI","result",11.8150522,0.000915666667,0xFF,0x00
"SPI","result",11.8162121,0.000915625,0xFF,0x00
"SPI","result",11.8173719,0.000915666667,0xFF,0x00
"SPI","result",11.8185318,0.000915666667,0xFF,0x00
"SPI","result",11.8196917,0.000915666667,0xFF,0x00
"SPI","result",11.8208515,0.000915666667,0xFF,0x00
"SPI","result",11.8220114,0.000915666667,0xFF,0x00
"SPI","result",11.8231712,0.000915666667,0xFF,0x00
"SPI","result",11.8243311,0.000915666667,0xFF,0x00
"SPI","result",11.825491,0.000915666667,0xFF,0x00
"SPI","result",11.8266509,0.000915625,0xFF,0x00
"SPI","result",11.8278107,0.000915666667,0xFF,0x00
"SPI","result",11.8289706,0.000915666667,0xFF,0x00
"SPI","result",11.8301305,0.000915666667,0xFF,0x00
"SPI","result",11.8312903,0.000915666667,0xFF,0x00
"SPI","result",11.8324502,0.000915666667,0xFF,0x00
"SPI","result",11.83361,0.000915666667,0xFF,0x00
"SPI","result",11.8347699,0.000915666667,0xFF,0x00
"SPI","result",11.8359298,0.000915666667,0xFF,0x00
"SPI","result",11.8370897,0.000915625,0xFF,0x00
"SPI","result",11.8382495,0.000915666667,0xFF,0x00
"SPI","result",11.8394094,0.000915666667,0xFF,0x00
"SPI","result",11.8405692,0.000915666667,0xFF,0x00
"SPI","result",11.8417291,0.000915666667,0xFF,0x00
"SPI","result",11.842889,0.000915666667,0xFF,0x00
"SPI","result",11.8440488,0.000915666667,0xFF,0x00
"SPI","result",11.8452087,0.000915666667,0xFF,0x00
"SPI","result",11.8463686,0.000915666667,0xFF,0x00
"SPI","result",11.8475285,0.000915625,0xFF,0x00
"SPI","result",11.8486883,0.000915666667,0xFF,0x00
"SPI","result",11.8498482,0.000915666667,0xFF,0x00
"SPI","result",11.851008,0.000915666667,0xFF,0x00
"SPI","result",11.8521679,0.000915666667,0xFF,0x00
"SPI","result",11.8533278,0.000915666667,0xFF,0x00
"SPI","result",11.8544876,0.000915666667,0xFF,0x00
