name,type,start_time,duration,"mosi","miso"
"SPI SI","result",8.47577092,0.000915625,0xFF,0x00
"SPI SO","result",8.47718788,0.000915625,0x00,0x3F
"SPI SI","result",8.47718788,0.000915625,0xFF,0x00
"SPI SO","result",8.478579,0.000915666667,0x00,0x80
"SPI SI","result",8.478579,0.000915666667,0xFF,0x00
"SPI SO","result",8.47999596,0.000915625,0x00,0x7F
"SPI SI","result",8.47999596,0.000915625,0xFF,0x00
"SPI SO","result",8.48138712,0.000915625,0x00,0x80
"SPI SI","result",8.48138712,0.000915625,0xFF,0x00
"SPI SO","result",8.48280404,0.000915625,0x00,0xFF
"SPI SI","result",8.48280404,0.000915625,0xFF,0x00
"SPI SO","result",8.48425625,0.000915625,0x00,0x80
"SPI SI","result",8.48425625,0.000915625,0xFF,0x00
"SPI SO","result",8.48567317,0.000915625,0x00,0xFF
"SPI SI","result",8.48567317,0.000915625,0xFF,0x00
"SPI SO","result",8.48706437,0.000915583333,0x00,0xFF
"SPI SI","result",8.48706437,0.000915583333,0xFF,0x00
"SPI SO","result",8.48848125,0.000915625,0x00,0xFF
"SPI SI","result",8.48848125,0.000915625,0xFF,0x00
"SPI SO","result",8.48987246,0.000915625,0x00,0xFF
"SPI SI","result",8.48987246,0.000915625,0xFF,0x00
"SPI SO","result",8.49128933,0.000915625,0x00,0xFF
"SPI SI","result",8.49128933,0.000915625,0xFF,0x00
"SPI SO","result",8.49268054,0.000915625,0x00,0xBF
"SPI SI","result",8.49268054,0.000915625,0xFF,0x00
"SPI SO","result",8.49409742,0.000915625,0x00,0xFF
"SPI SI","result",8.49409742,0.000915625,0xFF,0x00
"SPI SO","result",8.49548863,0.000915625,0x00,0x1F
"SPI SI","result",8.49548863,0.000915625,0xFF,0x00
"SPI SO","result",8.4969055,0.000915625,0x00,0xFF
"SPI SI","result",8.4969055,0.000915625,0xFF,0x00
"SPI SO","result",8.49829675,0.000915625,0x00,0x8F
"SPI SI","result",8.49829675,0.000915625,0xFF,0x00
"SPI SO","result",8.49971358,0.000915625,0x00,0xFF
"SPI SI","result",8.49971358,0.000915625,0xFF,0x00
"SPI SO","result",8.50116587,0.000915625,0x00,0x07
"SPI SI","result",8.50116587,0.000915625,0xFF,0x00
"SPI SO","result",8.50258271,0.000915666667,0x00,0xFF
"SPI SI","result",8.50258271,0.000915666667,0xFF,0x00
"SPI SO","result",8.50397396,0.000915625,0x00,0x87
"SPI SI","result",8.50397396,0.000915625,0xFF,0x00
"SPI SO","result",8.50539079,0.000915666667,0x00,0xFF
"SPI SI","result",8.50539079,0.000915666667,0xFF,0x00
"SPI SO","result",8.50678208,0.000915625,0x00,0x07
"SPI SI","result",8.50678208,0.000915625,0xFF,0x00
"SPI SO","result",8.50819887,0.000915666667,0x00,0xFF
"SPI SI","result",8.50819887,0.000915666667,0xFF,0x00
